 ArticleTitle,Question,Answer,DifficultyFromQuestioner,DifficultyFromAnswerer,ArticleFile
Which is the smallest continent in the world?,Australia,General Knowledge For Kids,
How many years are there in a millennium?,1000,General Knowledge For Kids,
Which country is home to the kangaroo?,Australia,General Knowledge For Kids,
Who painted the Mona Lisa?,Leonardo da Vinci,General Knowledge For Kids,
Who invented the telephone?,Alexander Graham Bell,General Knowledge For Kids,
What does the Internet prefix WWW stand for?,World Wide Web,General Knowledge For Kids,
How much of Earths surface is covered by ocean?,71%,General Knowledge For Kids,
Who discovered Penicillin in 1928?,Alexander Fleming,General Knowledge For Kids,
How many stars are there in the American flag?,50,General Knowledge For Kids,
What do you call a type of shape that has five sides?,Pentagon,General Knowledge For Kids,
"Which way is anti-clockwise, left or right?",Left,General Knowledge For Kids,
How many equal sides does an isosceles triangle have?,2,General Knowledge For Kids,
Which is the coldest location in the earth?,East Antarctica,General Knowledge For Kids,
Who discovered electricity?,Benjamin Franklin,General Knowledge For Kids,
Which is the most widely spoken language in the world?,Mandarin (Chinese),General Knowledge For Kids,
Which two parts of the body continue to grow for your entire life?,Nose and Ears,General Knowledge For Kids,
The largest Democracy in the world?,India,General Knowledge For Kids,
Who is the inventor of Television?,John Logie Baird,General Knowledge For Kids,
Which is the largest plateau in the world?,Tibetan Plateau,General Knowledge For Kids,
Which is the instrument used to measure Blood pressure?,Sphygmomanometer,General Knowledge For Kids,
What color symbolizes peace?,White,General Knowledge For Kids,
Who is the founder of Microsoft?,Bill Gates,General Knowledge For Kids,
During which year did World War I begin?,1914,General Knowledge For Kids,
How many Cricket world cups does India have?,2,General Knowledge For Kids,
Global warming is caused by the excess of which type of gas?,Carbon dioxide,General Knowledge For Kids,
How many cards are there in a complete pack of cards?,52,General Knowledge For Kids,
What is the name of the biggest rain forest in the world?,The Amazon,General Knowledge For Kids,
Which African nation is famous for chocolate?,Ghana,General Knowledge For Kids,
What makes up 80% of our brains volume?,Water,General Knowledge For Kids,
Which instrument is used for measuring wind speed?,Anemometer,General Knowledge For Kids,
Stars and Stripes is the nickname of the flag of which country?,United States of America,General Knowledge For Kids,
Which language is used by the computer to process data?,Binary language,General Knowledge For Kids,
What covers approximately 71% of the Earths surface Land or water?,Water,General Knowledge For Kids,
Which is the hardest substance available on earth?,Diamond,General Knowledge For Kids,
Which is the biggest desert in the world?,Sahara desert,General Knowledge For Kids,
Which country gifted The Statue of Liberty to the United States?,France,General Knowledge For Kids,
What is the name of the Greek God of music?,Apollo,General Knowledge For Kids,
What does the SIM in the SIM card stand for?,Subscriber Identity Module,General Knowledge For Kids,
Which is the first element on the periodic table of elements?,Hydrogen,General Knowledge For Kids,
Which is the longest written Constitution in the world?,India,General Knowledge For Kids,
What is the largest joint in the human body?,Knee,General Knowledge For Kids,
Which is the smallest bone in the human body?,Stapes (Ear bone),General Knowledge For Kids,
Which instrument is used to measure Atmospheric Pressure?,Barometer,General Knowledge For Kids,
Which is the largest continent in the world?,Asia,General Knowledge For Kids,
Who is the inventor of the electric Bulb?,Thomas Alva Edison,General Knowledge For Kids,
On whose memory Nobel Prize is awarded?,Alfred Nobel,General Knowledge For Kids,
Who is the first woman to go to space?,Valentina Tereshkova,General Knowledge For Kids,
What is HCl?,Hydrochloric acid,General Knowledge For Kids,
What is currency of China?,Renminbi,General Knowledge For Kids,
"Chameleons have extremely long tongues, sometimes as long as their bodies. True or False?",TRUE,General Knowledge For Kids,
An ostrichs eye is bigger than its brain. True or False?,TRUE,General Knowledge For Kids,
A sneeze is faster than the blink of an eye. True or False?,TRUE,General Knowledge For Kids,
Pigs can look up into the sky. True or False?,False (They cannot),General Knowledge For Kids,
There are 9 planets in our Solar System. True or False?,False (Our Solar system has only 8 planets; Pluto is a dwarf planet),General Knowledge For Kids,
Mark Zuckerburg is the father of modern computers. True or False?,False (Charles Babbage is the father of modern computers),General Knowledge For Kids,
The egg of a Hummingbird is the smallest egg in the world. True or False?,TRUE,General Knowledge For Kids,
Frogs have to drink lots of water. True or False?,FALSE,General Knowledge For Kids,
Some animals can get sunburn. True or False?,"True (Animals like dogs, cats and cows can get sunburns at the tip of their noses and ears).",General Knowledge For Kids,
William Shakespeare is a scientist. True or False?,False (He is a dramatist),General Knowledge For Kids,
Whales have belly buttons. True or False?,TRUE,General Knowledge For Kids,
Sharks are color blind. True or False?,FALSE,General Knowledge For Kids,
Mumbai is the capital of India. True or False?,False (Delhi is the capital of India),General Knowledge For Kids,
Camels store water in their humps. True or False?,TRUE,General Knowledge For Kids,
Humans have four hearts. True or False?,False (Humans have one heart with four chambers),General Knowledge For Kids,
All tigers have yellow eyes. True or False?,TRUE,General Knowledge For Kids,
A pediatrician is a child specialist. True or False?,TRUE,General Knowledge For Kids,
Arachnophobia is the fear of dogs. True or False?,False (It is the fear of spiders),General Knowledge For Kids,
Dodo is an endangered bird. True or False?,False (Dodo is an extinct bird),General Knowledge For Kids,
Bhagat Singh is a Freedom fighter of India. True or False?,TRUE,General Knowledge For Kids,
Washington DC is the capital of China. True or False?,False (Beijing is the capital of China),General Knowledge For Kids,
June 5 is celebrated as Environment Day. True or False?,TRUE,General Knowledge For Kids,
"Laika, the dog is the first animal to go to space. True or False?",TRUE,General Knowledge For Kids,
Roman Calendar is named as Julian Calendar. True or False?,TRUE,General Knowledge For Kids,
There are 12 players in a cricket team. True or False?,False (There are 11 players in a cricket team),General Knowledge For Kids,
"Ball, Bat, Stump, Hockey stick. True or False?",Hockey stick,General Knowledge For Kids,
"Hen, Dove, Pigeon, Cat",Cat,General Knowledge For Kids,
"Hammer, Blacksmith, Carpenter, Cobbler",Hammer,General Knowledge For Kids,
"Jeep, Car, Bike, Boat",Boat,General Knowledge For Kids,
"Doctor, Surgeon, Nurse, Teacher",Teacher,General Knowledge For Kids,
"Mother, Father, Brother, Friend",Friend,General Knowledge For Kids,
"Earth, Mercury, Jupiter, Pluto",Pluto,General Knowledge For Kids,
"Cabbage, Potato, Capsicum, Tomato",Potato,General Knowledge For Kids,
"Pen, Pencil, Eraser, Ink Pen",Eraser,General Knowledge For Kids,
"Aeroplane, Helicopter, Ship, Jet",Ship,General Knowledge For Kids,
"Carrot, Mango, Banana, Apple",Carrot,General Knowledge For Kids,
"Cow, Lion, Dog, Cat",Lion,General Knowledge For Kids,
"2, 6, 7, 10",7,General Knowledge For Kids,
"P J  Abdul Kalaam, C V  Raman, Issac Newton, William Shakespeare",William Shakespeare,General Knowledge For Kids,
"Dispur, Pune, Patna, Shimla",Pune,General Knowledge For Kids,
"1, 2, 4, 5",4,General Knowledge For Kids,
"Asia, Europe, China, Australia",China,General Knowledge For Kids,
"Radio, Television, Loudspeaker, Stereo",Television,General Knowledge For Kids,
"Respiration, Digestion, Excretion, Photosynthesis",Photosynthesis,General Knowledge For Kids,
"Hydrogen, Hypochlorite, Helium, Lithium",Hypochlorite,General Knowledge For Kids,
"Noun, Pronoun, Articles, Adverb",Articles,General Knowledge For Kids,
"Throat, Tongue, Nose, Ears",Throat,General Knowledge For Kids,
"Coffee Powder, Chili Powder, Tea Powder, Green Tea Powder",Chilli Powder,General Knowledge For Kids,
"Vitamin A, Vitamin B, Vitamin D, Vitamin K",Vitamin B,General Knowledge For Kids,
"Dinosaur, Elephant, Hippopotamus, Giraffe",Dinosaur,General Knowledge For Kids,
What is the place where books are kept called? a) Zoo b) Library c) Garden d) Museum,B. Library,General Knowledge For Kids,
How many digits are there in Mathematics? a) Hundred b) Thousand c) Billion d) Infinite,D. Infinite,General Knowledge For Kids,
Who is the first Prime Minister of India? a) P.J. Abdul Kalaam b) Jawaharlal Nehru c) Indira Gandhi d) Narendra Modi,B. Jawaharlal Nehru,General Knowledge For Kids,
How many bananas will there be in a dozen banana? a) 8 b) 9 c) 10 d) 12,D.12,General Knowledge For Kids,
Who is Mickey Mouse? a) Actor b) Scientist c)  Cartoon Character d) Doctor,C. Cartoon Character,General Knowledge For Kids,
Who is the author of God of Small Things? a) Gabriel Garcia Marquez b) Aravind Adiga c) Arundhati Roy d) Victor Hugo,C. Arundhati Roy,General Knowledge For Kids,
What is the value of Pie? a) 14 b) 916 c) 13 d) 34,A. 3.14 (22/7),General Knowledge For Kids,
What is the position of Earth in our Solar system? a) First b) Second c) Third d) Fourth,C. Third,General Knowledge For Kids,
Which is the biggest continent? a)Asia b) Africa c) Australia d) Europe,A. Asia,General Knowledge For Kids,
How many wonders do we have in the world? a) Six b) Seven c) Eight d) Nine,B. Seven,General Knowledge For Kids,
Who found the concept of Gravitation for the first time? a) Albert Einstein b) Charles Darwin c) Issac Newton d) V. Raman,C. Issac Newton,General Knowledge For Kids,
Who is the author of Julius Caesar? a) William Shakespeare b) Geoffrey Chaucer c) John Milton d) Sylvia Plath,A. William Shakespeare,General Knowledge For Kids,
When is UN day celebrated? a) October 21 b) June 24 c) October 24 d) June 21,C. October 24,General Knowledge For Kids,
What are constellations? a) Group of planets b) Group of galaxies c) Group of stars d) Group of meteors,C. Group of stars,General Knowledge For Kids,
Which planet is known as The Blue Planet? a) Mercury b) Venus c) Uranus d) Earth,D. Earth,General Knowledge For Kids,
What is the person who compiles a dictionary called? a) Lexicographer b) Editor c) Compiler d) Director,A. Lexicographer,General Knowledge For Kids,
What is the driver of a Train called? a) Pilot b) Train Driver c) Locopilot d) Captain,C. Locopilot,General Knowledge For Kids,
What is the full form of RBI? a) Reputed Bank of India b) Reserve Bank of India c) Recovery Bank of India d) Reduced Bank of India,B. Reserve Bank of India,General Knowledge For Kids,
What is the Fear of Darkness called? a) Nyctophobia b) Ablutophobia c) Ophidiophobia d) Arachnophobia,A. Nyctophobia,General Knowledge For Kids,
What is the capital city of Peru? a) Lima b) Rome c) Los Angeles d) Prague,A. Lima,General Knowledge For Kids,
How many states are there in India? a) 27 b) 28 c) 29 d) 30,B. 29,General Knowledge For Kids,
Who discovered Aeroplane? a) Wright Brothers b) Steve Waugh c) Albert Einstein d) Stephen Hawking,A. Wright Brothers,General Knowledge For Kids,
Which bird is the universal symbol of Peace? a) Pigeon b) Dove c) Peacock d) Pelican,B. Dove,General Knowledge For Kids,
What causes Anemia? a) By the deficiency of Iron b) By the deficiency of Iodine c) By the deficiency of Vitamin D d) By the deficiency Calcium,A. By the deficiency of Iron,General Knowledge For Kids,
Who is a Chef? a) A person who drives a car b) A person who cooks food c) A person who acts d) A person who treats patients,B. A person who cooks food,General Knowledge For Kids,
What is the color of the sky?,Blue,General Knowledge For Kids,
What is the job of a Doctor?,A Doctor treats sick people.,General Knowledge For Kids,
What comes after 10 and before 13?,12,General Knowledge For Kids,
Where does fish live?,In Water,General Knowledge For Kids,
What is sun?,Sun is a big ball of fire.,General Knowledge For Kids,
Who is Virat Kohli?,Indian Cricketer,General Knowledge For Kids,
How many noses do you have?,One,General Knowledge For Kids,
What is the color of Mango?,Yellow,General Knowledge For Kids,
In which planet do we live?,Earth,General Knowledge For Kids,
What is the young one of a cat called?,Kitten,General Knowledge For Kids,
How many years are there in a century?,Hundred,General Knowledge For Kids,
Which is the national game of India?,Hockey,General Knowledge For Kids,
What is the full form of TV?,Television,General Knowledge For Kids,
Solve 27*0,Zero (Any number multiplied by zero gives zero as the answer),General Knowledge For Kids,
Which all animals give us milk?,"Cow, goat and buffalo",General Knowledge For Kids,
What is the home of a lion called?,Den,General Knowledge For Kids,
How many days are there in a week?,Seven,General Knowledge For Kids,
Where do we deposit money?,Bank,General Knowledge For Kids,
What is the place where animals are kept called?,Zoo,General Knowledge For Kids,
What is COVID-19?,It is deadly disease spread across the world during 2019 and 2020.,General Knowledge For Kids,
What is Beri-Beri?,It is a disease caused due to the deficiency of Vitamin B,General Knowledge For Kids,
Where do we get coconut from?,We get coconut from coconut Tree,General Knowledge For Kids,
Which state in India is known as Gods Own Country?,Kerala,General Knowledge For Kids,
How do plants make food?,Plants make food through the process called Photosynthesis.,General Knowledge For Kids,
Which place is known as the Land of White Elephants?,Thailand,General Knowledge For Kids,
How many players are there in each side of a Hockey team?,11,General Knowledge For Kids,
How many players are there in each side of a Basket Ball team?,5,General Knowledge For Kids,
Commonwealth Games are held in every _ years,4 years,General Knowledge For Kids,
How many Grand Slam Tennis Tournaments are held every year?,4,General Knowledge For Kids,
"In which sports, the term HAT-TRICK is used?",Cricket,General Knowledge For Kids,
Number of players in one team of Kho Kho are,Nine,General Knowledge For Kids,
Eden Gardens cricket stadium is in ,Calcutta,General Knowledge For Kids,
Which country will host Cricket World Cup 2019 ,England,General Knowledge For Kids,
Football was introduced as a competitive game in Olympics in year ,1908,General Knowledge For Kids,
Hockey is the National sports of ,India and Pakistan,General Knowledge For Kids,
Which is the National sport of Canada?,Lacrosse/Ice hockey,General Knowledge For Kids,
has Cricket as its National S,Jamaica,General Knowledge For Kids,
_ is the national sport of Turkey,Wrestling,General Knowledge For Kids,
In which country Commonwealth games were held in 2010?,India,General Knowledge For Kids,
Which country has hosted Commonwealth Games for the maximum number of times?,Canada,General Knowledge For Kids,
Caddie is related to ____,Golf,General Knowledge For Kids,
In which year Olympic Games were cancelled because of World War I?,1916,General Knowledge For Kids,
Who was the winner of Football World Cup in 2010?,Spain,General Knowledge For Kids,
Where did the game of Badminton originate from?,Pune,General Knowledge For Kids,
When is national sports day of India celebrated?,22-Aug,General Knowledge For Kids,
When was womens and mens doubles introduced in Wimbledon?,1884,General Knowledge For Kids,
Who among the following is known as Flying Sikh of India,Milkha Singh,General Knowledge For Kids,
Total Olympic medals won by India in 2012,Six,General Knowledge For Kids,
The only driver in Indian Grand Prix 2011 is,Alice Powell,General Knowledge For Kids,
How many months are there in a year?,12,GK Questions For Class 1,
How many days are there in a week?,7,GK Questions For Class 1,
How many days are there in a year?,365,GK Questions For Class 1,
Which number comes after 15?,16,GK Questions For Class 1,
How many colours are there in a rainbow?,7,GK Questions For Class 1,
We use our ears to .,Hear,GK Questions For Class 1,
Name the day that comes after Tuesday?,Wednesday,GK Questions For Class 1,
How many vowels are there in the English alphabet?,5,GK Questions For Class 1,
A cow has ____ legs.,4,GK Questions For Class 1,
Which gas do humans need to breathe to live?,Oxygen,GK Questions For Class 1,
Which month comes after October?,November,GK Questions For Class 1,
How many zeroes are there in one thousand?,Three,GK Questions For Class 1,
How many hands do you have?,2,GK Questions For Class 1,
We chew food using our .,Teeth,GK Questions For Class 1,
Which sense organ do you use to smell?,Nose,GK Questions For Class 1,
Which part of the plant is brown and below the ground?,Roots,GK Questions For Class 1,
Which part of a plant has seeds?,Fruit,GK Questions For Class 1,
Which part of a plant soaks up nutrients and water from the soil?,Root,GK Questions For Class 1,
Which bird has a far sight and turns its head all the way round?,Owl,GK Questions For Class 1,
Which animal eats mice?,20,GK Questions For Class 1,
Which animal wags its tail and lives in a kennel?,Dog,GK Questions For Class 1,
Which animal has a long nose known as trunk?,Elephant,GK Questions For Class 1,
Which animal likes honey?,Bear,GK Questions For Class 1,
Name a cunning animal?,Fox,GK Questions For Class 1,
Which animal has a long neck?,Giraffe,GK Questions For Class 1,
Which animal has black and white stripes on its body?,Zebra,GK Questions For Class 1,
Which animal gives us wool?,Sheep,GK Questions For Class 1,
February has _____ days in a leap year.,29,GK Questions For Class 1,
Which is the largest river island in Asia?,Majuli Island (Assam),GK Questions For Class 1,
Which shape has three sides?,Triangle,GK Questions For Class 1,
How many weeks are there in a year?,52 Week,GK Questions For Class 1,
There are ____ months in a year.,12,GK Questions For Class 1,
Name the shape with five sides?,Pentagon,GK Questions For Class 1,
Home of a pig is called ,Sty,GK Questions For Class 1,
Name the largest island in the world?,Greenland,GK Questions For Class 1,
Which is the largest mammal on Earth?,Blue Whale,GK Questions For Class 1,
What is the name of the story where Ella leaves her glass slipper while attending the royal ball?,Cinderella,GK Questions For Class 1,
Which fairy tale character meets seven dwarfs in a cottage?,Snow White,GK Questions For Class 1,
Name the fairy tale character with long golden hair trapped in a tower?,Rapunzel,GK Questions For Class 1,
"Name the fairy tale character, who is a poor thief and has a magic lamp?",Aladdin,GK Questions For Class 1,
Which fairy tale character meets a Big Bad wolf while going to visit her grandmother in the woods?,Little Red Riding Hood,GK Questions For Class 1,
"Name the story in which a young girl falls through a rabbit hole, goes to a fantasy world and meets many strange characters?",Alices Adventures in Wonderland,GK Questions For Class 1,
Name the shape with seven sides?,Heptagon,GK Questions For Class 1,
Planet Earth is shaped like a ____.,Sphere,GK Questions For Class 1,
A shape with six sides is called __.,Hexagon,GK Questions For Class 1,
A shape with ten sides is called __.,Decagon,GK Questions For Class 1,
How many sides does an octagon have?,8,GK Questions For Class 1,
What is the color of human blood?,Red,GK Questions For Class 1,
Which colour symbolizes peace?,White,GK Questions For Class 1,
In which season do we use cotton clothes?,Summer,GK Questions For Class 1,
The colour of cows milk is __.,White,GK Questions For Class 1,
What comes after 35?,36,GK Questions For Class 1,
The tusks of elephants are made of .,Ivory,GK Questions For Class 1,
Kangaroos have _____ to carry their young ones.,Pouches,GK Questions For Class 1,
Cheese is made from _.,Milk,GK Questions For Class 1,
Taste of sugar is _.,Sweet,GK Questions For Class 1,
Taste of tamarind is _.,Sour,GK Questions For Class 1,
We wear a watch on our _.,Wrist,GK Questions For Class 1,
What is 10+4?,14,GK Questions For Class 1,
A goat has  legs.,4,GK Questions For Class 1,
Earth has ____ natural satellite(s).,1,GK Questions For Class 1,
The leaves of a tree fall during which season?,Autumn,GK Questions For Class 1,
A person who goes to space is called an __.,Astronaut,GK Questions For Class 1,
A young frog is called a _.,Tadpole,GK Questions For Class 1,
Which colour of the traffic light indicates wait?,Yellow,GK Questions For Class 1,
Which is the first letter of the English alphabet?,A,GK Questions For Class 1,
Whom do we call to put out fire?,Fireman,GK Questions For Class 1,
Name the vehicle used by firemen?,Fire engine,GK Questions For Class 1,
Orange is a source of which vitamin?,Vitamin C,GK Questions For Class 1,
Humans have _____ toes.,Ten,GK Questions For Class 1,
A hen lives in a _____.,Coop,GK Questions For Class 1,
Your fathers brother is your ___.,Uncle,GK Questions For Class 1,
Which insect makes a web?,Spider,GK Questions For Class 1,
Which magic word do you use while asking for something?,Please,GK Questions For Class 1,
Which magic word do you use when someone helps you?,Thank you,GK Questions For Class 1,
Which of these is a green-colored vegetable?,C. Pea ,GK Questions For Class 1,
What is the Color of the Leaves?,B. Green,GK Questions For Class 1,
Identify the Tree,A. Coconut Tree,GK Questions For Class 1,images/0.jpeg
Who is the king of the jungle?,B. Lion,GK Questions For Class 1,
Which part of your body do you use to see?,D. Eyes,GK Questions For Class 1,
How many fingers are there in your hands?,D. Ten,GK Questions For Class 1,
Which of the following animals give us milk?,A. Cow,GK Questions For Class 1,
What is the color of sunflowers?,B. Yellow,GK Questions For Class 1,
Which animal is known as Ship of Desert?,C. Camel,GK Questions For Class 1,
How many legs do you have?,Two,GK Questions For Class 1,
Which animal guards our house?,Dog,GK Questions For Class 1,
Identify the bird,Peacock,GK Questions For Class 1,images/1.jpeg
What is the color of your hair?,Black,GK Questions For Class 1,
How many wheels does a cycle have?,Two,GK Questions For Class 1,
Name the four main directions?,"North, East, West, and South",GK Questions For Class 1,
What food does a cow eat?,Grass,GK Questions For Class 1,
Which number comes after 10?,11,GK Questions For Class 1,
Which means of transport do you use in water?,Ship,GK Questions For Class 1,
How many alphabets are there in the English language?,26,GK Questions For Class 1,
Where do you go when you are sick?,Hospital,GK Questions For Class 1,
A person who teaches us is known as_____?,Teacher,GK Questions For Class 1,
Name the vowels in English.,"A,E,I,O,U",GK Questions For Class 1,
How many sense organs do we have?,Five,GK Questions For Class 1,
What is the color of the sky?,Blue,GK Questions For Class 1,
What sound does a dog make?,Bow-Bow,GK Questions For Class 1,
Name the shape with three sides?,Triangle,GK Questions For Class 2,
What is the smallest two digit number?,10,GK Questions For Class 2,
Which shape has no sides and corners?,Circle,GK Questions For Class 2,
Which shape has all four of its sides equal?,Square,GK Questions For Class 2,
What is the largest two digit number?,99,GK Questions For Class 2,
What is the smallest even number?,2,GK Questions For Class 2,
What is the place value of 4 in 654?,Ones,GK Questions For Class 2,
4 times 8 equals _____.,32,GK Questions For Class 2,
40+20 equals to .,60,GK Questions For Class 2,
An adult human has ___ teeth.,32,GK Questions For Class 2,
Which animal gives us wool?,Sheep,GK Questions For Class 2,
What do we get when water freezes?,Ice,GK Questions For Class 2,
What is a house made of snow called?,Igloo,GK Questions For Class 2,
What kind of clothes do we wear during winter?,Woollen clothes,GK Questions For Class 2,
What are the white lines where we cross the road called?,Zebra Crossing,GK Questions For Class 2,
A lion lives in a .,Den,GK Questions For Class 2,
Sun rises in the __.,East,GK Questions For Class 2,
Sun sets in the ___.,West,GK Questions For Class 2,
What does the red light of a traffic signal indicate?,20,GK Questions For Class 2,
What does green light of a traffic signal indicate?,Go,GK Questions For Class 2,
India has _____ states.,28,GK Questions For Class 2,
What does a caterpillar turn into?,Butterfly,GK Questions For Class 2,
Which Indian city is known as Pink City?,Jaipur,GK Questions For Class 2,
Which is the largest cat in the world?,Siberian tiger,GK Questions For Class 2,
Which animal is known as the ship of the desert?,Camel,GK Questions For Class 2,
Which planet do we live on?,Earth,GK Questions For Class 2,
How many players are there in a cricket team?,11,GK Questions For Class 2,
The doctor who takes care of our teeth is called __.,Dentist,GK Questions For Class 2,
Name the bird that lays the largest eggs?,Ostrich,GK Questions For Class 2,
Our solar system has  planets.,8,GK Questions For Class 2,
Name the currency of Thailand?,Bhat,GK Questions For Class 2,
What is the sound made by a lion?,Roar,GK Questions For Class 2,
What is the young one of an elephant called?,Calf,GK Questions For Class 2,
A pig lives in a _____.,Sty,GK Questions For Class 2,
A year has ___ weeks.,52,GK Questions For Class 2,
How many kidneys does a human body have?,2,GK Questions For Class 2,
How many strings does a violin have?,4,GK Questions For Class 2,
A century has ____ years.,100,GK Questions For Class 2,
How many moons does Earth have?,1,GK Questions For Class 2,
Saturn has ____ moons.,82,GK Questions For Class 2,
How many colours are there in a rainbow?,7,GK Questions For Class 2,
In which country can kangaroos be found?,Australia,GK Questions For Class 2,
Name the planet in our solar system with the most number of moons?,Saturn,GK Questions For Class 2,
Earths atmosphere has ____ layers.,5,GK Questions For Class 2,
What are the colours of Olympic rings?,"Blue, Red, Green, Yellow and Black",GK Questions For Class 2,
A spider has _____ legs.,Eight,GK Questions For Class 2,
Which is the smallest continent in the world?,Australia,GK Questions For Class 2,
How many days are there in a year?,365,GK Questions For Class 2,
Which month has the least number of days?,February,GK Questions For Class 2,
Which part of a plant grows under the soil?,Root,GK Questions For Class 2,
What is the currency of UK?,Pound Sterling,GK Questions For Class 2,
What is the currency of Bangladesh?,Taka,GK Questions For Class 2,
What is the currency of Pakistan?,Rupee,GK Questions For Class 2,
What is the currency of China?,Yuan,GK Questions For Class 2,
What is the currency of New Zealand?,Dollar,GK Questions For Class 2,
What is the currency of Russia?,Ruble,GK Questions For Class 2,
Tokyo is the capital of which country?,Japan,GK Questions For Class 2,
What was the real name of Lord Buddha?,Siddhartha Gautama,GK Questions For Class 2,
Oscar award is related to which field?,Film industry,GK Questions For Class 2,
How many minutes are there in an hour?,60,GK Questions For Class 2,
A triangle with all three sides equal is called _.,Equilateral triangle,GK Questions For Class 2,
What is the capital of Philippines?,Manila,GK Questions For Class 2,
What do you call a person who makes furniture from wood?,Carpenter,GK Questions For Class 2,
Which country is known as Gift of Nile?,Egypt,GK Questions For Class 2,
How many years make a decade?,10,GK Questions For Class 2,
Which part of a plant is called kitchen of the plant?,Leaf,GK Questions For Class 2,
We smell using our _____.,Nose,GK Questions For Class 2,
Who painted Mona Lisa?,Leonardo Da Vinci,GK Questions For Class 2,
We use our ears to _.,Hear,GK Questions For Class 2,
English alphabets have ____ consonants.,21,GK Questions For Class 2,
What is the shape of a cricket field?,Circle,GK Questions For Class 2,
How many members are there in a Water Polo team?,7,GK Questions For Class 2,
The word Grand Slam is associated with which sport?,Tennis,GK Questions For Class 2,
What is a group of porcupines called?,Prickle,GK Questions For Class 2,
Name a bird that can fly backwards?,Humming bird,GK Questions For Class 2,
 Who was the first Prime Minister of India?,Jawaharlal Nehru,GK Questions For Class 2,
 Which state is known as the fruit bowl of India?,Himachal Pradesh,GK Questions For Class 2,
 What is the name of this beautiful monument?,Taj Mahal,GK Questions For Class 2,images/2.jpeg
 How many legs does a spider have?, Eight,GK Questions For Class 2,
 Name this famous Indian Cricketer.,Sachin Tendulkar,GK Questions For Class 2,images/3.jpeg
 Who is popularly known as the Iron Man of India?,Sardar Vallabh Bhai Patel ,GK Questions For Class 2,
 What is the sound made by a duck?,Quack quack,GK Questions For Class 2,
 The national currency of India is,Rupee,GK Questions For Class 2,
 The young one of a kangaroo is,Joey,GK Questions For Class 2,
 What is the sound made by a horse?,Neigh,GK Questions For Class 2,
 The young one of Elephant is,Calf,GK Questions For Class 2,
 Which river is infamous as the Sorrow of Bengal?,Damodar River,GK Questions For Class 2,
 _ is celebrated as the birth of Jesus Christ,Christmas,GK Questions For Class 2,
 Which is the harvest festival in Assam?,Bohag Bihu ,GK Questions For Class 2,
 Thiruvananthapuram is the capital of _.,Kerala,GK Questions For Class 2,
 Which is the national sport of India?,Hockey,GK Questions For Class 2,
 What does the heart pump?,Blood,GK Questions For Class 2,
 The longest river in India,Ganga,GK Questions For Class 2,
 Which is the national fruit of India?,Mango,GK Questions For Class 2,
 How many spokes does the wheel in Indian Flag have?,24 spokes,GK Questions For Class 2,
 Who is the first citizen of India?,President of India,GK Questions For Class 2,
 Where does a pig live?,Sty,GK Questions For Class 2,
 What is the name of this famous painting?,Mona Lisa,GK Questions For Class 2,images/4.jpeg
 How many cats can you see in this picture?,10 cats,GK Questions For Class 2,images/5.jpeg
 How do you relate to your maternal grandfather?,Mothers father,GK Questions For Class 2,
A polygon with 5 sides is called a ___.,Pentagon,GK Questions For Class 3,
What is the young one of a kangaroo called?,Joey,GK Questions For Class 3,
What is the name of Indias highest mountain peak?,Kanchenjunga,GK Questions For Class 3,
The capital of Andaman & Nicobar Islands is .,Port Blair,GK Questions For Class 3,
"Which is the largest country in the world, in terms of area?",Russia,GK Questions For Class 3,
The two holes on the nose through which we breathe are called ___.,Nostrils,GK Questions For Class 3,
"In which country did the game, chess, originate?",India,GK Questions For Class 3,
The wheel in the center of Indian national flag has _____ spokes.,24,GK Questions For Class 3,
Who is the author of Harry Potter series of books?,J.K. Rowling,GK Questions For Class 3,
Who was known as Human Computer?,Shakuntala Devi,GK Questions For Class 3,
Name the instrument used to measure the speed of wind?,Anemometer,GK Questions For Class 3,
Name the smallest planet in our solar system?,Mercury,GK Questions For Class 3,
Any number multiplied by zero is __.,Zero,GK Questions For Class 3,
Which is the largest four-digit number?,9999,GK Questions For Class 3,
Ganymede is the moon of which planet?,Jupiter,GK Questions For Class 3,
Who was the first person to land on the moon?,Jupiter,GK Questions For Class 3,
Who invented steam engine?,James Watt,GK Questions For Class 3,
Who was the first person to calculate the value of Pi?,Archimedes,GK Questions For Class 3,
In which country is Mount Everest situated?,Nepal,GK Questions For Class 3,
Which is the biggest coral reef in the world?,Great Barrier Reef,GK Questions For Class 3,
Worlds largest rain forest is ___.,The Amazon,GK Questions For Class 3,
Which is the biggest part of the brain?,Cerebrum,GK Questions For Class 3,
___ animals sleep during the day and stay awake at night.,Nocturnal animals,GK Questions For Class 3,
Animals that eat meat are called ___.,Carnivores,GK Questions For Class 3,
Name an insectivorous plant?,Venus Flytrap,GK Questions For Class 3,
A newborn baby has _ bones.,300,GK Questions For Class 3,
How many millimeters make a meter?.,1000,GK Questions For Class 3,
How many millimeters make a meter?.,1000,GK Questions For Class 3,
What is an angle that has a value less than 90 called?,Acute angle,GK Questions For Class 3,
What is an angle that has a value greater than 90 called?,Obtuse angle,GK Questions For Class 3,
"When a number is multiplied by 1, the product would be __.",The Same Number,GK Questions For Class 3,
What is the art of folding paper to create shapes called?,Origami,GK Questions For Class 3,
